date,usa_weekly_s_avg_c,expected_usa_weekly_s_avg_c,shock_usa_weekly_s_avg_c,zscore_usa_weekly_s_avg_c,usa_weekly_w_avg_c,expected_usa_weekly_w_avg_c,shock_usa_weekly_w_avg_c,zscore_usa_weekly_w_avg_c
2021-06-27,23.31549120448179,23.295940551820728,0.019550652661063594,0.017621907008925235,23.468705858178627,23.790381099586554,-0.32167524140792736,-0.23704565062079022
2021-07-04,24.414073260504203,24.32455519439776,0.08951806610644297,0.22223108912280226,24.394456559784583,24.61330720093157,-0.21885064114698594,-0.3793821756953967
2021-07-11,24.52844058543417,24.639572752941174,-0.11113216750700516,-0.3864132634974541,24.69711195967318,25.069575427899743,-0.37246346822656307,-1.0560303553223165
2021-07-18,24.80257112464986,25.441022214845937,-0.638451090196078,-1.1330384393871058,24.93198293354888,25.650992579519446,-0.7190096459705657,-1.2991098938778396
2021-07-25,24.736563708683477,25.580531965266108,-0.843968256582631,-0.9637065666402754,24.82766560355895,25.789981359952854,-0.962315756393906,-1.1980370872392327
2021-08-01,25.230202901960784,25.40536516302521,-0.17516226106442545,-0.2751645042930232,25.303889978607668,25.544119085198368,-0.24022910659070007,-0.3584059592456316
2021-08-08,23.885052551820728,25.26825260952381,-1.3832000577030819,-1.3376950643689514,24.10768806700899,25.530051123741448,-1.4223630567324577,-1.5628722624311768
2021-08-15,25.68994271708684,24.612071436414567,1.077871280672273,1.7392609474354717,25.9068951884618,25.157893408252228,0.7490017802095714,1.4899918393601468
2021-08-22,24.06383397338936,24.230852997478994,-0.1670190240896332,-0.26628661745508997,24.61779801035012,24.84097503601143,-0.22317702566130748,-0.38034630209990067
2021-08-29,25.211452700280116,24.25615289747899,0.9552998028011253,0.8825329150782648,25.732433882020832,24.7851109833669,0.9473228986539333,0.9063942203158022
2021-09-05,22.40755487114846,23.773482578991597,-1.365927707843138,-1.4261208097855604,23.16754341163136,24.49922487691746,-1.331681465286099,-1.4229908355891687
2021-09-12,22.649833963585436,22.71774952997199,-0.06791556638655294,-0.07336613467491505,23.29789368419734,23.760435085657168,-0.46254140145982703,-0.5408894726060766
2021-09-19,22.27715096722689,21.133929668868348,1.1432212983585437,1.4144939709189408,22.802695828865023,22.221690473273675,0.5810053555913477,1.147619160003042
2021-09-26,19.19478058319328,19.91843826072829,-0.7236576775350123,-0.797515187298161,20.227069207821867,21.032290421359228,-0.8052212135373615,-0.9614887568393512
2021-10-03,18.93430548347339,19.014517903809526,-0.08021242033613518,-0.06758551543126382,20.350482221039005,20.0159064607546,0.3345757602844053,0.3084372088602739
2021-10-10,18.796029192156865,17.617778811428572,1.1782503807282936,0.7663040327652431,19.999945060770703,19.048493365284486,0.9514516954862167,0.6299712019281147
2021-10-17,16.237234914509806,16.237252372795517,-1.7458285711313692e-05,-1.2788788425732597e-05,18.170065638942543,17.742004350423898,0.428061288518645,0.3629223406628034
2021-10-24,14.241191391988796,13.798475506438654,0.4427158855501414,0.4552862193024676,15.805505522058672,15.449313147870848,0.3561923741878239,0.2858434749771932
2021-10-31,12.768029627338937,13.510295138257144,-0.742265510918207,-0.6519183225009728,14.595436157636495,15.722934796815906,-1.1274986391794108,-0.9593359030682316
2021-11-07,8.906772759983193,10.951666506010644,-2.0448937460274514,-0.7538307697791323,10.35777713123429,13.127722808158907,-2.7699456769246176,-1.006665236074449
2021-11-14,10.211931296820728,11.269932096239216,-1.0580007994184886,-0.7798922756987278,12.450702711023638,13.522953054258284,-1.0722503432346464,-0.8079152889669017
2021-11-21,8.03932397697479,8.170551866390477,-0.13122788941568686,-0.03907146299479375,10.419700424522164,10.637428702237163,-0.2177282777149987,-0.06659054276098056
2021-11-28,5.676917430481793,6.953344775618055,-1.2764273451362618,-0.8803920182144609,7.997159761647482,9.356142275696845,-1.3589825140493632,-1.0180338827041655
2021-12-05,7.827477663616245,5.974900589337254,1.8525770742789902,1.1329467252907377,9.779469152997065,8.70107064248621,1.078398510510855,0.8150564995227765
2021-12-12,5.793689188459384,5.174507285982633,0.6191819024767504,0.4071535537059873,8.560648714573011,7.731370244755416,0.829278469817595,0.46587501343027393
2021-12-19,6.530191277372549,4.615805106780225,1.9143861705923246,1.2287943911439783,9.30576704966665,7.2653204971280925,2.0404465525385582,1.3869315023427975
2021-12-26,4.649775702022409,2.570304425830958,2.079471276191451,0.5921617356809877,7.245647130673374,5.279832377003534,1.9658147536698403,0.6354502359275127
2022-01-02,5.019821154078431,4.681864845755574,0.33795630832285717,0.45497149887899946,9.002674276393519,7.309202334054008,1.6934719423395102,1.354276057293639
2022-01-09,-0.2562583813081233,2.9756841147142854,-3.2319424960224086,-1.5384641728920783,3.10794896601105,5.7015904294523425,-2.5936414634412923,-1.2520036719646437
2022-01-16,0.9837626214789916,2.0174956915306255,-1.0337330700516338,-0.4520140528705938,3.610991913737121,4.716652724455296,-1.1056608107181747,-0.4926911832167043
2022-01-23,-0.0831607532464986,0.8393959928453033,-0.9225567460918019,-0.2991483988749786,2.667633121783061,3.827359247179462,-1.1597261253964013,-0.3796654089181747
2022-01-30,-1.161288785555462,0.9684692838559757,-2.1297580694114377,-0.6867359504522604,1.4084600515127792,3.656231021451363,-2.2477709699385837,-0.6925830079217761
2022-02-06,0.1757677116806723,2.328058284736788,-2.1522905730561157,-1.0122214992625052,3.07288209028329,4.969513635608773,-1.8966315453254827,-1.0561165228781397
2022-02-13,3.8195352945910366,3.3565285214466853,0.46300677314435124,0.1468491618658156,6.096375904695836,6.317845367747853,-0.2214694630520171,-0.0877993126514156
2022-02-20,3.6027169330728293,2.247341241730299,1.3553756913425303,0.5095184831777225,5.968667843736808,5.211233909082288,0.7574339346545207,0.32185936206491483
2022-02-27,2.788238624201681,3.4805238482028478,-0.692285224001167,-0.2322588018653337,6.251311434698728,6.5025712990654485,-0.25125986436672054,-0.08678158281422305
2022-03-06,7.240321876434174,6.464399886999534,0.7759219894346403,0.5454168903768978,9.593383399141134,8.802041552422393,0.7913418467187405,0.5364270570529936
2022-03-13,4.073194253257703,7.013346569681793,-2.94015231642409,-1.636083218430007,6.838374397688589,9.393652272000704,-2.5552778743121154,-1.6768222791421834
2022-03-20,10.202827779126052,8.584177964164333,1.618649814961719,0.7006593776907236,12.22708113893334,10.742417021221897,1.4846641177114428,0.6766836877131821
2022-03-27,9.38186608982801,8.882382493842156,0.4994835959858541,0.32953453771343055,11.592545636291613,11.136697859595396,0.455847776696217,0.29835478708781693
2022-04-03,8.85628242885434,9.80173164969888,-0.9454492208445391,-0.6594283515271031,10.76309021325608,11.867752323512805,-1.1046621102567258,-0.8250380653600191
2022-04-10,10.49323400145098,11.056954587832868,-0.563720586381887,-0.3516543588401363,12.843367410304248,13.266206327892293,-0.42283891758804515,-0.2591119291091809
2022-04-17,11.910151548459384,12.438182187485062,-0.5280306390256779,-0.3116253995010551,14.594674659828964,14.258670570936388,0.33600408889257594,0.23378926490228008
2022-04-24,12.83290475582633,12.161476238406628,0.6714285174197023,0.33345202552972797,14.71447474502929,14.134800571043689,0.5796741739856017,0.30399156834989466
2022-05-01,13.53744497464986,14.197306245298785,-0.6598612706489249,-0.3990349751356503,15.341071875844472,15.748842356788472,-0.40777048094400037,-0.2567773836015952
2022-05-08,15.170008038095238,15.608384317600375,-0.43837627950513713,-0.4537710766120742,16.95192370971227,17.01350355899507,-0.06157984928280058,-0.051273954656548666
2022-05-15,18.719535295238096,16.567396506746032,2.1521387884920635,1.067079736661461,19.759257196906795,17.822911897050876,1.936345299855919,1.0890134370862337
2022-05-22,19.512024767787118,18.412283618043887,1.099741149743231,0.7545815836042268,20.838409106243017,19.476589905576926,1.3618192006660905,0.9730961312911761
2022-05-29,18.750738633893555,18.4086226213352,0.34211601255835333,0.3115895293176826,19.663803225254583,19.528037887684263,0.1357653375703194,0.14304748401127337
2022-06-05,20.9431113254902,20.418256272066603,0.5248550534235967,0.5425481295966604,22.08878921144797,21.04322529996676,1.04556391148121,1.3144038160654177
2022-06-12,22.055278816526613,22.160589285434174,-0.10531046890756102,-0.0939391948187563,22.869481071529545,22.633456178237967,0.23602489329157805,0.2239903357059488
2022-06-19,23.84594756022409,22.647707585434173,1.1982399747899173,0.8512602434992302,24.592937075815183,23.27773513224873,1.3152019435664535,1.0935032363241928
2022-06-26,23.9739237254902,23.295940551820728,0.677983173669471,0.6110975754693535,24.83552134961519,23.790381099586554,1.0451402500286342,0.7701741342406824
2022-07-03,24.31092757422969,24.32455519439776,-0.013627620168069399,-0.033830946129922664,24.6648343851806,24.61330720093157,0.05152718424903213,0.08932345441348785
2022-07-10,25.086155425770308,24.639572752941174,0.446582672829134,1.5527949458777892,25.31387274716053,25.069575427899743,0.24429731926078802,0.6926461435040155
2022-07-17,25.391699218487396,25.441022214845937,-0.04932299635854065,-0.0875319216743975,25.28993920829724,25.650992579519446,-0.36105337122220504,-0.6523528709264583
2022-07-24,27.008470697478995,25.580531965266108,1.427938732212887,1.630528070529175,27.023368330331063,25.789981359952854,1.2333869703782092,1.5355077827759123
2022-07-31,25.242061098039212,25.40536516302521,-0.16330406498599714,-0.2565363213391044,25.56836389574513,25.544119085198368,0.02424481054676164,0.036171655899906285
2022-08-07,26.122523193277317,25.26825260952381,0.8542705837535074,0.8261664949756339,26.32885227453975,25.530051123741448,0.798801150798301,0.8777113240333501
2022-08-14,24.51549115406163,24.612071436414567,-0.0965802823529387,-0.1558426468919264,25.10391782120328,25.157893408252228,-0.053975587048949336,-0.10737382253631661
2022-08-21,23.60498696078432,24.230852997478994,-0.6258660366946742,-0.9978489025418303,24.16136538290451,24.84097503601143,-0.6796096531069189,-1.1582151776809306
2022-08-28,23.990380366946777,24.25615289747899,-0.26577253053221384,-0.2455281634420594,24.38894383660533,24.7851109833669,-0.39616714676157017,-0.37905091560007387
2022-09-04,24.347027277310925,23.773482578991597,0.5735446983193278,0.5988194140281007,25.09897648068172,24.49922487691746,0.5997516037642612,0.6408747572401605
2022-09-11,22.46587055602241,22.71774952997199,-0.25187897394958014,-0.2720935377227919,23.618667719528208,23.760435085657168,-0.1417673661289598,-0.16578078342010977
