,date,daylight_duration,sunshine_duration,rain_sum,snowfall_sum,precipitation_hours,shortwave_radiation_sum,et0_fao_evapotranspiration,temperature_2m_mean,dew_point_2m_mean,cloud_cover_mean,leaf_wetness_probability_mean,precipitation_sum,relative_humidity_2m_mean,pressure_msl_mean,surface_pressure_mean,wind_gusts_10m_mean,wind_speed_10m_mean,apparent_temperature_mean,date_anomaly_score,daylight_duration_anomaly_score,sunshine_duration_anomaly_score,rain_sum_anomaly_score,snowfall_sum_anomaly_score,precipitation_hours_anomaly_score,shortwave_radiation_sum_anomaly_score,et0_fao_evapotranspiration_anomaly_score,temperature_2m_mean_anomaly_score,dew_point_2m_mean_anomaly_score,cloud_cover_mean_anomaly_score,leaf_wetness_probability_mean_anomaly_score,precipitation_sum_anomaly_score,relative_humidity_2m_mean_anomaly_score,pressure_msl_mean_anomaly_score,surface_pressure_mean_anomaly_score,wind_gusts_10m_mean_anomaly_score,wind_speed_10m_mean_anomaly_score,apparent_temperature_mean_anomaly_score
0,2020-11-01,31128.38,23479.936,0.0,0.0,0.0,3.82,0.45547774,-4.912778,-11.09368,16.798613,0.0,0.0,66.42495,1013.0472,1003.679,13.6275,6.56982,-9.058446,-0.0667744851486134,0.042323246160080485,0.18500200411149298,0.24017385355456333,0.29695101169835014,0.04672630959675239,0.11004886163945027,0.15218393414204467,0.20339810674199416,0.18426554517898458,-0.0723701265287523,0.17192137499684745,0.12865781305324342,0.19735365872468075,0.252951104814738,0.2443238667704235,0.2557058607279645,0.2517551651360652,0.19801521752778123
1,2020-11-08,28939.594,12360.19,0.40000004,1.8499998,3.857143,2.1657143,0.50938517,-7.4367857,-17.520712,57.589287,3.4547617,3.042857,49.167217,1011.6929,1002.24866,19.442142,9.072158,-12.327164,-0.024588991842128927,0.011699237572276866,0.16901169401124544,0.15517165429466862,0.0743776117612941,0.11615756890788359,0.11664012858218265,0.14664741719142266,0.21794581552679892,0.12151676539545742,0.10837179431500576,0.12536608977106872,0.14954543089265465,-0.03419528492284152,0.272844076304601,0.24977468173140244,0.2081291814544729,0.18399414296693595,0.20440193680868574
2,2020-11-15,26699.75,12509.401,0.15714286,0.98,4.714286,1.66,0.20534466,-2.3361905,-5.0558333,71.67857,1.475,1.5571429,82.210815,998.5751,989.42865,13.932857,7.012933,-6.127851,-0.0010662179851825826,0.009395855483137039,0.1616918861004652,0.1618031857147063,0.1570649134251676,0.11030368052831568,0.14719971442907887,0.17774450496762007,0.21229497699296002,0.20661607980987629,0.18513240307069728,0.1302139720920889,0.18134815372715518,0.2408484176004549,0.19975588348740453,0.1950995612208974,0.2561768780013265,0.25378499026437334,0.2042244241602411
3,2020-11-22,24558.441,13951.128,0.0,0.56,2.0,1.5271428,0.23221298,-9.54512,-14.919226,34.464287,0.9857143,0.8000001,65.593056,1008.70715,999.21497,13.480713,7.4026985,-14.167623,0.014330034942502845,0.007419811674109988,0.17390233262954025,0.24017385355456333,0.16398846634578257,0.060219771872755734,0.15056606240495157,0.16819191047606702,0.18933573011015503,0.1402912807907375,0.05292856313780836,0.12070126302307588,0.16291632704301157,0.19700143652397228,0.257972598615085,0.24823211352821262,0.24567248333166192,0.2302090565945495,0.20002435583017025
4,2020-11-29,22626.576,7945.892,0.014285714,1.6900002,6.571429,0.83,0.14102595,-4.3025594,-7.62131,83.23214,1.9678571,2.4,78.217834,990.6512,981.51117,14.903571,7.274884,-8.382174,0.025954711198974856,0.00948240701966141,0.14408580722086978,0.23329705852779392,0.1336605236153161,0.09951394332546759,0.14983965530755233,0.1896234397033898,0.19252905372071477,0.19989484801056667,0.22582778358468641,0.1285180620182586,0.13948401159093982,0.24492051663053327,0.11604424441420957,0.12359179443097879,0.2545230947979307,0.23824718840769454,0.1843594269622933
5,2020-12-06,21045.424,3164.2976,1.3285714,1.3800001,8.142858,0.51714283,0.15726459,-7.9391665,-11.140059,68.13095,0.4892857,3.2999997,78.625854,993.6131,984.312,19.510714,8.691811,-12.402029,0.034891240694997716,0.009784119342589825,0.1485924545754599,0.15497973409821791,0.14825912033816535,0.11276562957023029,0.16193413515904043,0.18916633964911428,0.21341636529171498,0.18711429075613856,0.1945692433090846,0.1404376831380058,0.14485948181770075,0.2468436317704505,0.117741130143451,0.10920546952978405,0.19626615990200874,0.20619743876103352,0.2073464330809751
6,2020-12-13,19859.38,4020.93,0.0,1.41,6.142857,0.5042857,0.09820247,-7.5826197,-10.35018,81.86904,1.4785713,2.0142858,80.83159,1003.9726,994.5947,17.054998,8.595632,-12.059558,0.041923477179875435,0.010382025904617564,0.14994001821455988,0.24017385355456333,0.16835696326148097,0.10341572826227496,0.16092980152399444,0.16375474676368734,0.21809053137477513,0.19215025931300656,0.21715588679674647,0.13447448526953054,0.17912124667902668,0.24826597706880904,0.2042585041201258,0.2045562404103738,0.24728926449681254,0.2150321896816929,0.21371483109576062
7,2020-12-20,19199.246,0.0,0.0,1.0300001,6.571429,0.33571428,0.056547824,-7.769821,-9.605536,94.27976,0.0,1.4428571,86.731155,991.76843,982.49963,16.65,8.189521,-12.152342,0.045259169566249535,-0.0024704066000899028,-0.046162253987396484,0.24017385355456333,0.14922574414025647,0.09951394332546759,0.06824668286076063,0.09327964077792017,0.21015366228134724,0.19536509940759922,0.1230627627475418,0.17192137499684745,0.17077180628061417,0.17674891915776347,0.12008069210936789,0.12729651210799642,0.25081953788095424,0.24876806388206713,0.20298482375499738
8,2020-12-27,19173.807,372.457,0.7,1.53,8.428572,0.36142856,0.20216632,-3.6620831,-7.078453,88.11904,0.9833333,2.8857143,77.75061,998.3066,989.1169,17.314285,8.817639,-7.90269,0.05054795685471192,0.003105706224412641,-0.0021126288294548434,0.16447056181820835,0.13778788679043996,0.1051684688952389,0.09641965499209204,0.17721934121190686,0.1785809721348217,0.1974259345576242,0.21096348356618,0.11688189033021879,0.1573259874306398,0.2446041072441592,0.1970322606971775,0.2030225364399338,0.23077171671046182,0.2128974910750348,0.1861614744344282
9,2021-01-03,19760.816,7153.038,0.071428575,0.15999998,1.4285715,0.6857143,0.17148654,-9.864761,-14.3867855,40.333336,0.0,0.3,69.688034,996.3214,986.9327,14.7792845,8.340897,-14.516961,0.050463757465021186,0.005958604611318363,0.13401422392801188,0.15685487175979063,0.1437700130709758,0.09801376049730048,0.163146016446991,0.18977340135474008,0.1887537733086927,0.12170035719684558,0.09873706914611158,0.17192137499684745,0.12997131873545087,0.21420812301675052,0.17806393468213777,0.15280559488649015,0.2565344857725578,0.22511723573252884,0.18970851907839842
10,2021-01-10,20870.33,3942.3442,0.014285714,0.77,4.142857,0.65999997,0.15728255,-6.875477,-10.572798,85.28571,0.0,1.1142857,75.47001,985.66125,976.48004,15.672857,8.246885,-11.355359,0.044166663626390434,0.009988754589278503,0.16013495628704788,0.23329705852779392,0.1481641269454942,0.13349680267878977,0.15945410800628051,0.18916633964911428,0.21045222679652803,0.17608206502811602,0.20245518039031024,0.17192137499684745,0.1538781877587485,0.2189089000969507,-0.007989306433271781,-0.01488225832261747,0.2532529611174341,0.2523367071563696,0.20825355718447247
11,2021-01-17,22440.771,2105.8704,0.014285713,0.52,4.714286,0.6542857,0.14137223,-4.6713095,-8.132025,86.85119,0.0,0.74285716,76.95561,989.6994,980.5565,12.745714,7.243787,-8.801105,0.04807123400833635,0.0042960855109968055,0.1283802284264175,0.23329705852779392,0.14793775785874086,0.11030368052831568,0.1567454061708653,0.19064138930304192,0.2148882919515338,0.19000297604899363,0.2092466017549086,0.17192137499684745,0.15001590718171032,0.2188368027758979,0.07647672634951386,0.06483631713062088,0.22810829331326615,0.24819821915083834,0.19561959675035168
12,2021-01-24,24365.432,3122.7964,0.6285715,2.48,8.0,0.87714285,0.16976716,-1.0600001,-3.6344047,88.20238,3.0130954,4.157143,83.08681,1008.4453,999.2518,13.772142,7.2452126,-4.723767,0.05202690342294003,0.0070220153373957706,0.1424964244646693,0.1786966986813726,0.01020588832515057,0.11985126530861984,0.1622423224925843,0.188219650114552,0.221143127030271,0.1825302805785488,0.20874366059794458,0.1343078494705826,0.131873247716165,0.2375329134122936,0.26172066282185946,0.2525493449935534,0.25302511238868486,0.24754467953861264,0.22286032284314644
13,2021-01-31,26478.203,14346.491,0.0,0.26000005,1.5714285,2.0628572,0.12085398,-11.884703,-14.797202,42.357143,0.0,0.34285712,79.38484,1008.8702,999.29144,14.524284,7.7340016,-16.532703,0.0543270323730487,0.010593339644292543,0.18072217964351533,0.24017385355456333,0.16047554470565317,0.06284586682128201,0.14047608026536806,0.18470208234857804,0.15167188397999876,0.1285251081716593,0.09927896456502239,0.17192137499684745,0.15308505925688126,0.24228715656288857,0.26163443232496597,0.2520198255864788,0.23830885688897002,0.22543034494448655,0.11585089811992422
14,2021-02-07,28753.166,17393.762,0.014285714,0.44,2.5714285,2.7542858,0.14088203,-14.732619,-17.593035,41.75595,0.0,0.64285713,79.26135,1021.6637,1011.85956,16.277142,8.031448,-19.597706,0.05779906724540651,0.015339475432817107,0.17949530331046926,0.23329705852779392,0.1766358769963005,0.11702275159828368,0.09413932461744401,0.18872959769231573,0.0884490152253764,0.1358883614357801,0.09461225383825411,0.17192137499684745,0.16749452998216596,0.24821938190107606,0.1791152440629944,0.16951838499138805,0.2576233889753518,0.22253290521668462,0.06695500121657605
