date,usa_precip_act,usa_precip_norm,shock_precip,zscore_shock_precip,usa_wind_act,usa_wind_norm,shock_wind,zscore_shock_wind
1/26/2025,0.738375352,2.074181944,-1.335806592,-0.717369386,16.3116177,17.92142893,-1.609811227,-0.777730084
2/2/2025,2.501120465,2.378339891,0.122780574,0.118083082,18.17943583,17.65048416,0.528951665,0.357992964
2/9/2025,1.812885147,2.283419053,-0.470533906,-0.423703268,17.27515814,18.55951469,-1.284356551,-0.623333033
2/16/2025,5.224929971,2.701378802,2.523551168,2.246458751,18.13886035,18.88131165,-0.742451295,-0.317992028
2/23/2025,1.463305305,2.143922632,-0.680617327,-0.949898528,16.57974931,18.63146829,-2.051718977,-0.872364069
3/2/2025,0.739495801,2.623603102,-1.884107301,-1.48958676,18.3462881,19.16508758,-0.818799483,-0.36128927
3/9/2025,3.063025194,2.402684546,0.660340648,0.441063739,21.65542666,19.43578949,2.219637168,1.900394726
3/16/2025,2.566666663,2.61984378,-0.053177117,-0.122491634,19.58593118,19.79354388,-0.207612699,-0.149714313
3/23/2025,2.633893604,2.61037881,0.023514794,0.044277035,21.88881345,19.94166864,1.947144812,1.809274077
3/30/2025,2.539215705,3.056889652,-0.517673948,-0.892871999,18.64256658,20.82787568,-2.185309101,-1.109227365
4/6/2025,5.867507086,2.498009481,3.369497604,2.453442783,20.28692824,19.82256067,0.464367571,0.212987195
4/13/2025,2.484033635,2.552985053,-0.068951418,-0.106456913,18.53083484,19.26124236,-0.730407521,-0.309270485
4/20/2025,1.526330536,3.072248218,-1.545917683,-2.040924381,20.14158525,19.25457697,0.887008282,0.554057885
4/27/2025,2.877591102,2.680476744,0.197114358,0.236693121,17.35657957,18.51318123,-1.156601662,-0.670257432
5/4/2025,3.142296968,2.811304565,0.330992403,0.347835729,18.21529129,18.57921343,-0.363922144,-0.22852158
5/11/2025,4.896918789,2.871195705,2.025723083,1.761696163,16.18223787,18.01362223,-1.831384353,-0.755626425
5/18/2025,3.528011247,2.885368675,0.642642572,0.931486949,19.05746652,17.99433603,1.063130484,0.840007688
5/25/2025,3.770028064,2.553593773,1.216434291,1.034536704,18.24348513,17.66674037,0.576744761,0.510614351
6/1/2025,4.673529362,2.699325665,1.974203697,1.855711676,15.81551066,16.94591226,-1.130401604,-0.916183938
