date,usa_precip_act,usa_precip_norm,shock_precip,zscore_shock_precip,usa_wind_act,usa_wind_norm,shock_wind,zscore_shock_wind
1/5/2020,3.556002354,2.620976402,0.935025953,0.877495824,20.60492226,17.21051256,3.394409702,1.84328286
1/12/2020,2.927630553,2.471317657,0.456312896,0.227668204,23.03677449,17.34820192,5.688572565,1.663980774
1/19/2020,2.95080947,2.223310662,0.727498808,0.860537947,20.61154999,17.19548173,3.416068254,2.018671039
1/26/2020,2.730479458,2.379189096,0.351290362,0.144053794,17.43583808,17.36537277,0.070465308,0.030200064
2/2/2020,1.332771092,2.685065422,-1.35229433,-1.046869231,16.74368636,17.25799501,-0.514308647,-0.310117269
2/9/2020,4.199054714,2.51257583,1.686478884,1.380611139,21.53487204,17.95607878,3.578793263,1.601636598
2/16/2020,3.607229397,2.905019798,0.702209599,0.516504346,19.86797187,18.3238667,1.544105165,0.687635491
2/23/2020,1.98408016,2.433859175,-0.449779016,-0.603056936,18.67559975,18.04708314,0.628516612,0.227506592
3/1/2020,2.220917853,3.149449078,-0.928531225,-0.681308155,21.61237718,18.39695393,3.215423241,1.342446806
3/8/2020,2.168734659,2.52110643,-0.352371771,-0.189651111,23.15661241,18.98118496,4.175427446,3.258731948
3/15/2020,3.647496003,2.898308936,0.749187066,0.875698726,20.3103071,19.27888112,1.031425982,0.608274993
3/22/2020,4.122726255,2.575917399,1.546808855,2.251443187,19.90147002,19.01519508,0.886274936,0.715133857
3/29/2020,3.71025229,3.181808626,0.528443664,0.913642995,20.93440165,20.18583696,0.748564683,0.358414071
4/5/2020,1.828332875,2.697411659,-0.869078784,-0.649288143,19.70033036,19.37613136,0.324198995,0.16388858
4/12/2020,3.575027788,2.509341317,1.065686471,1.234229369,22.73274954,18.99119092,3.741558624,1.361758679
4/19/2020,3.984162516,2.991222491,0.992940025,1.06050197,22.64548023,18.80242293,3.843057301,1.927773105
4/26/2020,3.563068952,2.700976267,0.862092685,0.723045021,21.99146495,18.17465578,3.816809168,1.688507163
5/3/2020,4.0809803,2.558521003,1.522459297,1.584881311,22.57185077,18.19703221,4.374818559,2.236116494
5/10/2020,1.859529426,2.722349638,-0.862820213,-0.55396191,22.71173371,17.65328685,5.058446862,2.007271582
5/17/2020,3.643046173,2.848108598,0.794937576,1.424179236,21.07669077,17.57642922,3.500261559,1.997623059
5/24/2020,3.613023932,2.299816576,1.313207355,1.050399675,20.07388615,17.29171225,2.782173898,1.899943655
5/31/2020,3.44468928,2.417305985,1.027383295,0.630131344,18.55000317,16.68484678,1.865156395,1.130628008
6/7/2020,2.543789346,2.768626315,-0.224836969,-0.321305179,19.18966675,15.9166539,3.273012851,2.927385636
6/14/2020,2.571378035,2.890625145,-0.31924711,-0.396563942,20.60577495,15.71071551,4.895059433,3.716813294
6/21/2020,1.888765899,2.517396227,-0.628630328,-0.458241817,17.40244605,15.68941074,1.713035315,1.184768568
6/28/2020,4.55168624,2.421917568,2.129768672,1.244279461,19.20546791,15.21648424,3.988983675,3.269963248
7/5/2020,2.108822153,2.64004897,-0.531226817,-0.246191962,16.4540848,15.07763191,1.376452884,1.381186166
7/12/2020,3.53659653,2.513056485,1.023540045,1.356498933,18.20427023,14.88388231,3.320387917,5.478764796
7/19/2020,1.996247586,2.576071219,-0.579823632,-0.607943414,18.07510416,14.49754945,3.577554709,2.145123562
7/26/2020,4.633556078,2.506500793,2.127055284,1.405061629,17.03283417,14.60244346,2.430390717,2.287287194
8/2/2020,4.634115321,2.260957822,2.373157499,2.750109113,17.47024325,14.31972999,3.150513258,3.058761583
